"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2017,"Imports","Mongolia",805,332,"Остальные страны"
2017,"Re-exports","Georgia",805,24595,"Остальные страны"
2017,"Exports","Georgia",805,249,"Остальные страны"
2017,"Exports","Pakistan",805,10082,"Остальные страны"
2017,"Imports","Latvia",805,143,"Остальные страны"
2017,"Exports","Brazil",805,24480,"Остальные страны"
2017,"Exports","Brazil",805,74981,"Остальные страны"
2017,"Exports","Brazil",805,66907,"Остальные страны"
2017,"Exports","South Africa",805,458655,"Остальные страны"
2017,"Exports","Brazil",805,121866,"Остальные страны"
2017,"Exports","Israel",805,9000,"Остальные страны"
2017,"Exports","China",805,66218,"Остальные страны"
2017,"Exports","China",805,26561,"Остальные страны"
2017,"Exports","China",805,296428,"Остальные страны"
2017,"Exports","Israel",805,185000,"Остальные страны"
2017,"Exports","",805,1395,"Остальные страны"
2017,"Exports","Colombia",805,34125,"Остальные страны"
2017,"Exports","Israel",805,49000,"Остальные страны"
2017,"Exports","",805,49108,"Остальные страны"
2017,"Exports","Israel",805,62000,"Остальные страны"
2017,"Exports","Colombia",805,35835,"Остальные страны"
2017,"Exports","India",805,66086,"Остальные страны"
2017,"Exports","India",805,227641,"Остальные страны"
2017,"Imports","Mongolia",805,372,"Остальные страны"
2017,"Exports","Thailand",805,2146,"Остальные страны"
2017,"Exports","Thailand",805,6508,"Остальные страны"
2017,"Exports","Thailand",805,2791,"Остальные страны"
2017,"Exports","Argentina",805,111126,"Остальные страны"
2017,"Exports","Thailand",805,1754,"Остальные страны"
2017,"Exports","Thailand",805,4449,"Остальные страны"
2017,"Exports","Thailand",805,2998,"Остальные страны"
2017,"Exports","Thailand",805,2275,"Остальные страны"
2017,"Exports","Thailand",805,708,"Остальные страны"
2017,"Exports","Thailand",805,7067,"Остальные страны"
2017,"Exports","Thailand",805,1395,"Остальные страны"
2017,"Exports","Thailand",805,8800,"Остальные страны"
2017,"Exports","Thailand",805,371,"Остальные страны"
2018,"Exports","Norway",805,162,"Остальные страны"
2018,"Exports","Norway",805,245,"Остальные страны"
2018,"Exports","Norway",805,264,"Остальные страны"
2018,"Exports","New Zealand",805,34349,"Остальные страны"
2018,"Imports","EU-28",805,11,"Остальные страны"
2018,"Exports","Japan",805,2681,"Остальные страны"
2018,"Imports","EU-28",805,67,"Остальные страны"
2018,"Imports","EU-28",805,10024,"Остальные страны"
2018,"Exports","Japan",805,10242,"Остальные страны"
2018,"Exports","Serbia",805,31574,"Остальные страны"
2018,"Exports","Serbia",805,81509,"Остальные страны"
2018,"Exports","Serbia",805,40518,"Остальные страны"
2018,"Exports","Serbia",805,13572,"Остальные страны"
2018,"Exports","Serbia",805,12784,"Остальные страны"
2018,"Exports","Serbia",805,51976,"Остальные страны"
2018,"Exports","Egypt",805,23184,"Остальные страны"
2018,"Exports","Egypt",805,40820,"Остальные страны"
2018,"Exports","Serbia",805,25441,"Остальные страны"
2018,"Exports","Egypt",805,79122,"Остальные страны"
2018,"Exports","Lithuania",805,86404,"Остальные страны"
2018,"Exports","Lithuania",805,469917,"Остальные страны"
2018,"Exports","Lithuania",805,120644,"Остальные страны"
2018,"Exports","Lithuania",805,148824,"Остальные страны"
2018,"Exports","Lithuania",805,144231,"Остальные страны"
2018,"Exports","Lithuania",805,105913,"Остальные страны"
2018,"Exports","Lithuania",805,268025,"Остальные страны"
2018,"Exports","South Africa",805,71890,"Остальные страны"
2018,"Exports","Lithuania",805,130394,"Остальные страны"
2018,"Exports","Lithuania",805,323207,"Остальные страны"
2018,"Exports","Swaziland",805,136564,"Остальные страны"
2018,"Exports","Morocco",805,45,"Остальные страны"
2018,"Exports","Swaziland",805,94124,"Остальные страны"
2018,"Exports","Swaziland",805,27948,"Остальные страны"
2018,"Exports","Swaziland",805,52546,"Остальные страны"
2018,"Exports","Swaziland",805,135618,"Остальные страны"
2018,"Exports","Swaziland",805,211109,"Остальные страны"
2018,"Exports","Morocco",805,111796,"Остальные страны"
2018,"Exports","Swaziland",805,222396,"Остальные страны"
2018,"Exports","Swaziland",805,334312,"Остальные страны"
2018,"Exports","Morocco",805,49625,"Остальные страны"
2018,"Exports","Peru",805,353503,"Остальные страны"
2018,"Exports","Pakistan",805,184385,"Остальные страны"
2018,"Exports","Peru",805,22484,"Остальные страны"
2018,"Exports","Germany",805,1572,"Остальные страны"
2018,"Exports","Philippines",805,59292,"Остальные страны"
2018,"Exports","Peru",805,115195,"Остальные страны"
2018,"Exports","Rep. of Korea",805,13025,"Остальные страны"
2018,"Imports","Turkey",805,34845,"Остальные страны"
2018,"Exports","Rep. of Korea",805,37440,"Остальные страны"
2018,"Exports","Czech Rep.",805,41,"Остальные страны"
2018,"Imports","Latvia",805,67,"Остальные страны"
2018,"Exports","Turkey",805,33184,"Остальные страны"
2018,"Exports","Czech Rep.",805,32,"Остальные страны"
2018,"Exports","Turkey",805,314442,"Остальные страны"
2018,"Exports","Czech Rep.",805,19,"Остальные страны"
2018,"Exports","Georgia",805,150313,"Остальные страны"
2018,"Exports","Netherlands",805,370873,"Остальные страны"
2018,"Re-exports","Georgia",805,37124,"Остальные страны"
2018,"Re-exports","Georgia",805,59477,"Остальные страны"
2018,"Exports","Georgia",805,86140,"Остальные страны"
2018,"Re-exports","Georgia",805,7037,"Остальные страны"
2018,"Re-imports","Georgia",805,12460,"Остальные страны"
2018,"Exports","Netherlands",805,345222,"Остальные страны"
2018,"Re-exports","Georgia",805,13200,"Остальные страны"
2018,"Imports","Georgia",805,12460,"Остальные страны"
2018,"Exports","Georgia",805,269,"Остальные страны"
2018,"Exports","Georgia",805,15803,"Остальные страны"
2018,"Re-exports","Georgia",805,9073,"Остальные страны"
2018,"Exports","Georgia",805,14180,"Остальные страны"
2018,"Exports","Netherlands",805,395804,"Остальные страны"
2018,"Re-exports","Georgia",805,157025,"Остальные страны"
2018,"Re-exports","Georgia",805,26947,"Остальные страны"
2018,"Exports","Netherlands",805,416042,"Остальные страны"
2018,"Imports","Georgia",805,11678,"Остальные страны"
2018,"Exports","Netherlands",805,498793,"Остальные страны"
2018,"Exports","Georgia",805,702,"Остальные страны"
2018,"Exports","Georgia",805,3533,"Остальные страны"
2018,"Exports","Netherlands",805,446873,"Остальные страны"
2018,"Exports","Brazil",805,191520,"Остальные страны"
2018,"Exports","",805,174208,"Остальные страны"
2018,"Exports","Brazil",805,122252,"Остальные страны"
2018,"Exports","",805,60390,"Остальные страны"
2018,"Imports","Mongolia",805,1110,"Остальные страны"
2018,"Exports","Brazil",805,114312,"Остальные страны"
2018,"Exports","",805,73623,"Остальные страны"
2018,"Imports","Mongolia",805,228,"Остальные страны"
2018,"Imports","Mongolia",805,1871,"Остальные страны"
2018,"Exports","Mexico",805,40836,"Остальные страны"
2018,"Exports","Brazil",805,146232,"Остальные страны"
